sex,age,address,famsize,Pstatus,Medu,Fedu,traveltime_math,studytime_math,failures_math,schoolsup_math,famsup_math,paid_math,activities_math,nursery,higher_math,internet,romantic_math,famrel_math,freetime_math,goout_math,Dalc_math,Walc_math,health_math,absences_math,G1_math,G2_math,G3_math,traveltime_port,studytime_port,failures_port,schoolsup_port,famsup_port,paid_port,activities_port,higher_port,romantic_port,famrel_port,freetime_port,goout_port,Dalc_port,Walc_port,health_port,absences_port,G1_port,G2_port,G3_port,school_GP,school_MS,Mjob_at_home,Mjob_health,Mjob_other,Mjob_services,Mjob_teacher,Fjob_at_home,Fjob_health,Fjob_other,Fjob_services,Fjob_teacher,reason_course,reason_home,reason_other,reason_reputation,guardian_math_father,guardian_math_mother,guardian_math_other,guardian_port_father,guardian_port_mother,guardian_port_other,avg_grade_math,avg_grade_port,grade_gain_math,grade_gain_port,grade_std_math,grade_std_port,support_score_math,support_score_port,avg_studytime,avg_traveltime,avg_alcohol_use,avg_famrel
0,17,1,0,1,2,4,1,2,0,,,,1,1,1,1,1,4,3,2,1,1,5,-0.6985144411167765,0.9384004312029958,1.1202907944896665,0.9853587550922093,1,2,0,,,,1,1,1,4,3,2,1,1,5,0.8831901374504597,0.7392477039636425,1.1203483669734673,1.1844970523135,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1.0146833269282907,1.0146977077502033,0.046958323889213505,0.44524934834985763,0.09442443512760021,0.24069335657060814,0.0,0.0,2.0,1.0,1.0,4.0
1,17,1,1,1,4,4,1,1,0,,,,0,1,1,1,0,5,2,3,1,2,5,-0.17325358185179887,1.8353202762060261,1.1202907944896665,1.198983638432291,1,1,0,,,,0,1,0,5,2,3,1,2,5,0.06678691299534632,0.3475797110175795,0.3090249998002643,0.504590404704549,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1.3848649030426612,0.38706503850746427,-0.6363366377737352,0.15701069368696946,0.3920850332909359,0.10358945512976592,0.0,0.0,1.0,1.0,1.5,5.0
1,16,0,0,1,3,3,3,1,0,,,,1,1,1,1,0,3,3,4,3,5,3,0.3520072774131787,-0.556465977135388,-0.4472955919390978,-0.08276566160819926,3,1,0,,,,1,1,0,3,3,4,3,5,3,2.515996586360686,-0.8274242678206093,-0.5022983673729385,-0.1753162429044022,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,-0.36217574356089505,-0.50167962603265,0.4737003155271888,0.6521080249162071,0.24805652314258078,0.32605445276926337,0.0,0.0,1.0,3.0,4.0,3.0
0,17,1,1,1,4,4,2,1,1,,,,0,1,1,1,0,4,2,4,2,3,2,2.4530507144730893,2.134293557873703,1.9040839877040487,1.6262334051124543,2,1,1,,,,0,1,0,4,2,4,2,3,2,5.3734078719535825,0.7392477039636425,1.1203483669734673,1.1844970523135,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1.8882036502300685,1.0146977077502033,-0.5080601527612485,0.44524934834985763,0.25440208046449114,0.24069335657060814,0.0,0.0,1.0,2.0,2.5,4.0
0,16,1,0,1,4,4,1,2,0,,,,0,1,1,1,0,4,5,2,1,2,3,-0.6985144411167765,-0.556465977135388,-0.4472955919390978,-0.08276566160819926,1,2,0,,,,0,1,0,4,5,2,1,2,3,-0.7496163114597669,-0.4357562748745463,-0.90796005095954,-0.5152695667088778,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,-0.36217574356089505,-0.6196619641809881,0.4737003155271888,-0.07951329183433148,0.24805652314258078,0.25281896887835176,0.0,0.0,2.0,1.0,1.5,4.0
0,16,1,1,1,4,3,1,2,0,,,,1,1,1,1,0,4,3,5,1,5,2,-0.4358840114842877,1.5363469945383494,1.381555192227794,1.198983638432291,1,2,0,,,,1,1,0,4,3,5,1,5,2,-0.3414146992322103,0.7392477039636425,0.7146866833868658,0.8445437285090245,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1.372295275066145,0.7661593719531776,-0.3373633561060585,0.105296024545382,0.16887219445535215,0.0689847189415802,0.0,0.0,2.0,1.0,3.0,4.0
0,16,1,1,1,2,3,1,2,0,,,,1,1,1,0,0,4,4,3,1,3,4,0.08937684778068994,-0.8554392588030648,-0.18603119420097036,-0.08276566160819926,1,2,0,,,,1,1,0,4,4,3,1,3,4,0.06678691299534632,-0.4357562748745463,-0.09663668378633711,-0.1753162429044022,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,-0.37474537153741144,-0.23590306718842854,0.7726735971948655,0.2604400319701441,0.4194828989319358,0.17749252582172628,0.0,0.0,2.0,1.0,2.0,4.0
0,17,1,1,1,1,1,1,2,0,,,,0,0,1,0,0,4,4,4,1,3,1,-0.17325358185179887,-0.556465977135388,-0.4472955919390978,-0.08276566160819926,1,2,0,,,,0,1,0,4,4,4,1,3,1,-0.7496163114597669,0.7392477039636425,1.1203483669734673,0.8445437285090245,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,-0.36217574356089505,0.9013799331487115,0.4737003155271888,0.105296024545382,0.24805652314258078,0.19680496552428572,0.0,0.0,2.0,1.0,2.0,4.0
0,17,0,1,1,2,2,1,1,0,,,,0,1,1,1,0,5,3,2,1,2,3,1.6651594255756228,-1.1544125404707415,-1.23108878515348,-0.937265194968526,1,1,0,,,,0,1,0,5,3,2,1,2,3,3.536500616929578,0.3475797110175795,0.3090249998002643,0.16463708090007337,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,-1.1075888401975824,0.2737472639059724,0.21714734550221548,-0.18294263011750614,0.15240544517092203,0.09643853206031408,0.0,0.0,1.0,1.0,1.5,5.0
0,16,0,1,1,2,2,2,4,0,,,,1,0,1,1,0,5,3,5,1,1,5,0.08937684778068994,-0.25749269546771125,-0.18603119420097036,0.13085922173188244,2,4,0,,,,1,1,0,5,3,5,1,1,5,0.47498852522290297,0.3475797110175795,0.3090249998002643,0.16463708090007337,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,-0.10422155597893305,0.2737472639059724,0.3883519171995937,-0.18294263011750614,0.20669764289334672,0.09643853206031408,0.0,0.0,4.0,2.0,1.0,5.0
0,17,1,1,1,3,4,1,3,1,,,,0,1,1,1,1,4,4,3,3,4,5,2.978311573738067,-0.25749269546771125,-0.4472955919390978,-0.29639054494828093,1,3,1,,,,0,1,1,4,4,3,3,4,5,2.1077949741331294,-1.610760253712735,-1.3136217345461414,-1.5351295381223045,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,-0.33372627745169664,-1.4865038421270604,-0.03889784948056968,0.07563071559043055,0.10025842891451536,0.15442204708653315,0.0,0.0,3.0,1.0,3.5,4.0
0,16,1,1,0,3,1,1,2,3,,,,0,1,1,1,0,2,3,3,2,2,4,-0.04193836703555447,-1.1544125404707415,-0.9698243874153526,-0.7236403116284443,1,2,0,,,,0,1,0,2,3,3,2,2,4,-0.3414146992322103,-0.4357562748745463,-0.5022983673729385,-0.1753162429044022,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,-0.9492924131715128,-0.37112362838396235,0.43077222884229716,0.2604400319701441,0.21611883249777744,0.1728072963586085,0.0,0.0,2.0,1.0,2.0,2.0
0,16,1,1,1,4,3,1,2,0,,,,1,1,1,1,1,1,3,2,1,1,1,0.6146377070456676,0.04148058619996553,0.33649760127528444,0.5581089884120458,1,2,0,,,,1,1,1,1,3,2,1,1,1,0.06678691299534632,0.7392477039636425,1.1203483669734673,0.8445437285090245,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0.3120290586290986,0.9013799331487115,0.5166284022120803,0.105296024545382,0.2591819026812499,0.19680496552428572,0.0,0.0,2.0,1.0,1.0,1.0
0,16,1,1,1,1,1,2,1,0,,,,0,1,1,0,0,4,3,2,1,4,5,0.08937684778068994,-0.556465977135388,-0.4472955919390978,-0.08276566160819926,2,1,0,,,,0,1,0,4,3,2,1,4,5,-0.3414146992322103,-0.04408828192848341,0.3090249998002643,0.16463708090007337,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,-0.36217574356089505,0.14319126625728476,0.4737003155271888,0.20872536282855678,0.24805652314258078,0.1775308132623211,0.0,0.0,1.0,2.0,2.5,4.0
0,17,0,1,1,4,3,2,3,0,,,,1,1,1,1,1,4,4,2,1,1,4,0.08937684778068994,-1.1544125404707415,-0.9698243874153526,-0.7236403116284443,2,3,0,,,,1,1,1,4,4,2,1,1,4,-0.7496163114597669,-0.4357562748745463,-0.09663668378633711,-0.1753162429044022,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,-0.9492924131715128,-0.23590306718842854,0.43077222884229716,0.2604400319701441,0.21611883249777744,0.17749252582172628,0.0,0.0,3.0,2.0,1.0,4.0
0,19,1,1,1,3,3,1,4,0,,,,1,1,1,1,0,4,3,3,1,2,3,0.6146377070456676,-0.8554392588030648,-0.7085599896772251,-0.5100154282883627,1,4,0,,,,1,1,0,4,3,3,1,2,3,0.06678691299534632,-0.04408828192848341,-0.09663668378633711,-0.1753162429044022,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,-0.6913382255895509,-0.10534706953974089,0.34542383051470216,-0.1312279609759188,0.1733546871030058,0.06604617740985576,0.0,0.0,4.0,1.0,1.5,4.0
1,17,1,0,1,4,4,1,2,0,,,,0,1,1,1,1,5,3,5,4,5,3,1.0085833514944007,0.3404538678676423,0.33649760127528444,0.5581089884120458,1,2,0,,,,0,1,1,5,3,5,4,5,3,2.311895780246908,0.3475797110175795,-0.09663668378633711,-0.1753162429044022,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0.4116868191849909,0.025208928108946732,0.2176551205444035,-0.5228959539219817,0.1268207464975849,0.28193937204760333,0.0,0.0,2.0,1.0,4.5,5.0
0,16,1,1,0,2,2,1,2,0,,,,0,1,1,1,0,3,3,4,1,1,4,-0.6985144411167765,0.3404538678676423,0.5977619990134118,0.7717338717521275,1,2,0,,,,0,1,0,3,3,4,1,1,4,-0.7496163114597669,0.3475797110175795,0.3090249998002643,0.16463708090007337,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0.5699832462110606,0.2737472639059724,0.4312800038844852,-0.18294263011750614,0.21697777482519032,0.09643853206031408,0.0,0.0,2.0,1.0,1.0,3.0
1,18,1,1,1,2,2,1,2,1,,,,1,1,1,1,0,4,4,4,2,4,5,1.2712137811268895,-1.4533858221384184,-0.9698243874153526,-0.5100154282883627,1,2,0,,,,1,1,0,4,4,4,2,4,5,1.2913917496780163,-0.04408828192848341,-0.5022983673729385,-0.5152695667088778,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,-0.9777418792807112,-0.3538854053367666,0.9433703938500557,-0.4711812847803944,0.4717350315656882,0.26837055773144797,0.0,0.0,2.0,1.0,3.0,4.0
0,17,0,0,1,4,4,1,1,0,,,,0,1,1,0,0,5,2,1,1,2,3,0.8772681366781564,-0.8554392588030648,-0.18603119420097036,-0.08276566160819926,1,1,0,,,,0,1,0,5,2,1,1,2,3,0.47498852522290297,-0.04408828192848341,-0.5022983673729385,-0.5152695667088778,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,-0.37474537153741144,-0.3538854053367666,0.7726735971948655,-0.4711812847803944,0.4194828989319358,0.26837055773144797,0.0,0.0,1.0,1.0,1.5,5.0
0,17,1,0,1,3,2,2,2,0,,,,0,1,1,1,0,4,4,4,1,3,1,-0.4358840114842877,0.9384004312029958,1.1202907944896665,0.9853587550922093,2,2,0,,,,0,1,0,4,4,4,1,3,1,-0.3414146992322103,0.7392477039636425,1.5260100505600687,0.8445437285090245,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1.0146833269282907,1.0366004943442453,0.046958323889213505,0.105296024545382,0.09442443512760021,0.4270984646223776,0.0,0.0,2.0,2.0,2.0,4.0
0,17,1,1,1,4,3,1,2,2,,,,0,1,1,1,1,3,4,5,2,4,1,2.1904202848406005,-1.4533858221384184,-1.23108878515348,-1.3645149616486894,1,2,0,,,,0,1,1,3,4,5,2,4,1,2.515996586360686,-0.4357562748745463,-1.3136217345461414,-0.8552228905133533,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,-1.3496631896468625,-0.8682002999780137,0.08887086048972903,-0.419466615638807,0.11189023421088388,0.439076589205591,0.0,0.0,2.0,1.0,3.0,3.0
1,18,1,0,1,3,3,1,2,1,,,,0,1,1,1,0,3,2,4,2,4,4,1.0085833514944007,-1.4533858221384184,-1.23108878515348,-0.5100154282883627,1,2,0,,,,0,1,0,3,2,4,2,4,4,1.2913917496780163,-0.8274242678206093,-0.90796005095954,-0.8552228905133533,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,-1.064830011860087,-0.8635357364311674,0.9433703938500557,-0.027798622692744024,0.4931717852543576,0.040906364381233025,0.0,0.0,2.0,1.0,3.0,3.0
0,17,1,1,1,2,3,2,1,0,,,,0,1,1,0,0,3,3,3,1,4,3,-0.3045687966680433,-1.1544125404707415,-0.9698243874153526,-0.5100154282883627,2,1,0,,,,0,1,0,3,3,3,1,4,3,0.06678691299534632,-0.04408828192848341,0.3090249998002643,0.16463708090007337,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,-0.8780841187248188,0.14319126625728476,0.6443971121823788,0.20872536282855678,0.33184954003554956,0.1775308132623211,0.0,0.0,1.0,2.0,2.5,3.0
0,17,1,1,1,2,2,1,3,0,,,,1,1,1,1,0,4,3,3,1,1,4,-0.17325358185179887,-0.556465977135388,-0.18603119420097036,-0.08276566160819926,1,3,0,,,,1,1,0,4,3,3,1,1,4,-0.7496163114597669,-0.04408828192848341,-0.09663668378633711,0.16463708090007337,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,-0.27508761098151924,0.007970705061750951,0.4737003155271888,0.20872536282855678,0.24909090962936137,0.13819767951448927,0.0,0.0,3.0,1.0,1.0,4.0
0,17,0,1,1,2,1,2,2,0,,,,1,1,1,1,0,4,2,5,1,2,5,-0.4358840114842877,-1.4533858221384184,-1.23108878515348,-0.937265194968526,2,2,0,,,,1,1,0,4,2,5,1,2,5,-0.7496163114597669,-0.4357562748745463,-0.90796005095954,-0.5152695667088778,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,-1.2072466007534748,-0.6196619641809881,0.5161206271698924,-0.07951329183433148,0.2588850377393094,0.25281896887835176,0.0,0.0,2.0,2.0,1.5,4.0
0,17,1,1,1,1,1,1,3,1,,,,1,1,1,0,1,4,3,4,1,1,5,-0.6985144411167765,-1.4533858221384184,-1.4923531828916075,-2.219014495009016,1,3,0,,,,1,1,1,4,3,4,1,1,5,1.699593361905573,-0.04408828192848341,-0.09663668378633711,-0.1753162429044022,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,-1.721584500013014,-0.10534706953974089,-0.7656286728705977,-0.1312279609759188,0.4312273921521096,0.06604617740985576,0.0,0.0,3.0,1.0,1.0,4.0
0,16,1,1,1,2,3,1,2,0,,,,0,1,1,1,0,2,3,1,1,1,3,-0.4358840114842877,1.5363469945383494,1.381555192227794,1.4126085217723727,1,2,0,,,,0,1,0,2,3,1,1,1,3,-0.7496163114597669,0.3475797110175795,0.3090249998002643,0.504590404704549,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1.4435035695128386,0.38706503850746427,-0.12373847276597671,0.15701069368696946,0.08189019170084885,0.10358945512976592,0.0,0.0,2.0,1.0,1.0,2.0
1,18,1,1,1,2,2,2,2,0,,,,0,1,1,1,0,3,3,3,5,5,4,-0.6985144411167765,0.3404538678676423,0.5977619990134118,0.5581089884120458,2,2,3,,,,0,1,0,3,3,3,5,5,4,1.087290943564238,-0.8274242678206093,-1.3136217345461414,-0.8552228905133533,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0.49877495176436665,-0.9987562976267013,0.2176551205444035,-0.027798622692744024,0.13853614877393275,0.27303548007677647,0.0,0.0,2.0,2.0,5.0,3.0
0,16,1,1,1,4,4,1,3,0,,,,1,0,1,1,0,5,3,2,1,1,5,-0.6985144411167765,0.6394271495353191,0.5977619990134118,0.7717338717521275,1,3,0,,,,1,1,0,5,3,2,1,1,5,0.06678691299534632,1.1309156969097054,1.5260100505600687,1.1844970523135,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0.6696410067669528,1.2804742665944249,0.1323067222168084,0.05358135540379472,0.09083617672857072,0.2143212689339172,0.0,0.0,3.0,1.0,1.0,5.0
0,18,0,1,1,3,1,1,2,1,,,,1,1,1,1,1,5,3,3,1,1,4,1.402528995943134,-0.556465977135388,-0.7085599896772251,-0.7236403116284443,1,2,0,,,,1,1,1,5,3,3,1,1,4,0.06678691299534632,-1.610760253712735,-1.719283418132743,-1.5351295381223045,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,-0.6628887594803525,-1.6217244033225942,-0.1671743344930563,0.07563071559043055,0.09247275533404889,0.09256523274548215,0.0,0.0,2.0,1.0,1.0,5.0
0,17,1,1,1,3,2,1,2,0,,,,1,0,1,1,0,5,3,4,1,3,3,0.6146377070456676,1.5363469945383494,1.1202907944896665,0.9853587550922093,1,2,0,,,,1,1,0,5,3,4,1,3,3,-0.3414146992322103,1.9142516828018312,2.3373334177332716,1.5244503761179755,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1.2139988480400752,1.9253451588843593,-0.5509882394461402,-0.3898013066838557,0.28719838000438647,0.4065550500794807,0.0,0.0,2.0,1.0,2.0,5.0
1,17,1,0,1,2,3,1,2,0,,,,0,0,1,1,0,5,3,3,1,3,3,-0.4358840114842877,0.3404538678676423,0.07523320353715703,0.34448410507196414,1,2,0,,,,0,1,0,5,3,3,1,3,3,-0.7496163114597669,-0.8274242678206093,-0.5022983673729385,-0.5152695667088778,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0.2533903921589212,-0.6149974006341419,0.004030237204321829,0.3121547011117315,0.15430181008720834,0.18408135003320125,0.0,0.0,2.0,1.0,2.0,5.0
1,18,1,0,1,2,1,4,2,0,,,,1,1,1,1,1,4,3,2,4,5,3,1.1398985663106451,-0.25749269546771125,-0.7085599896772251,-0.29639054494828093,4,2,0,,,,1,1,1,4,3,2,4,5,3,-0.3414146992322103,-1.219092260766672,-0.90796005095954,-0.5152695667088778,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,-0.42081441003107245,-0.8807739594783633,-0.03889784948056968,0.7038226940577943,0.2499527947992952,0.352698042020664,0.0,0.0,2.0,4.0,4.5,4.0
0,17,1,1,0,2,1,2,3,0,,,,1,1,1,1,1,3,2,3,1,2,3,0.6146377070456676,0.3404538678676423,-0.18603119420097036,0.34448410507196414,2,3,0,,,,1,1,1,3,2,3,1,2,3,-0.7496163114597669,1.1309156969097054,1.1203483669734673,1.1844970523135,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0.16630225957954536,1.145253705398891,0.004030237204321829,0.05358135540379472,0.3051363755645349,0.034394001268980075,0.0,0.0,3.0,2.0,1.5,3.0
0,17,1,0,1,4,3,1,2,0,,,,1,1,1,1,1,3,2,3,1,2,3,1.1398985663106451,0.6394271495353191,0.5977619990134118,0.7717338717521275,1,2,0,,,,1,1,1,3,2,3,1,2,3,-0.7496163114597669,0.7392477039636425,-0.09663668378633711,-0.1753162429044022,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0.6696410067669528,0.15576492575763443,0.1323067222168084,-0.9145639468680447,0.09083617672857072,0.5068399477182165,0.0,0.0,2.0,1.0,1.5,3.0
1,17,0,1,1,2,2,2,2,0,,,,1,1,1,1,0,4,5,2,1,1,1,-0.17325358185179887,0.04148058619996553,0.07523320353715703,0.13085922173188244,2,2,0,,,,1,1,0,4,5,2,1,1,1,-0.7496163114597669,-0.04408828192848341,0.3090249998002643,0.16463708090007337,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0.082524337156335,0.14319126625728476,0.08937863553191691,0.20872536282855678,0.04513319836302697,0.1775308132623211,0.0,0.0,2.0,2.0,1.0,4.0
1,17,1,1,1,4,4,1,2,0,,,,1,1,1,1,1,4,5,5,1,3,2,1.1398985663106451,0.04148058619996553,-0.4472955919390978,-0.29639054494828093,1,2,0,,,,1,1,1,4,5,5,1,3,2,-0.7496163114597669,0.3475797110175795,0.3090249998002643,0.16463708090007337,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,-0.2340685168958044,0.2737472639059724,-0.33787113114824646,-0.18294263011750614,0.25027697549812206,0.09643853206031408,0.0,0.0,2.0,1.0,2.0,4.0
1,16,1,1,1,4,4,1,2,0,,,,1,1,1,1,0,4,2,4,2,4,1,-0.4358840114842877,0.9384004312029958,0.5977619990134118,0.5581089884120458,1,2,0,,,,1,1,0,4,2,4,2,4,1,-0.7496163114597669,0.3475797110175795,0.3090249998002643,0.504590404704549,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0.6980904728761511,0.38706503850746427,-0.38029144279094995,0.15701069368696946,0.20905680416031755,0.10358945512976592,0.0,0.0,2.0,1.0,3.0,4.0
1,16,1,0,1,1,1,2,2,0,,,,0,1,1,1,0,3,4,2,1,1,5,1.6651594255756228,-0.556465977135388,-0.9698243874153526,-0.937265194968526,2,2,0,,,,0,1,0,3,4,2,1,1,5,-0.3414146992322103,-1.219092260766672,-1.3136217345461414,-1.1951762143178288,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,-0.8211851865064222,-1.2426300698768808,-0.38079921783313797,0.023916046448843264,0.2298308510855678,0.06263271236997778,0.0,0.0,2.0,2.0,1.0,3.0
1,16,1,1,1,3,2,2,3,0,,,,1,1,1,1,1,5,3,3,1,3,2,0.6146377070456676,0.04148058619996553,-0.4472955919390978,-0.08276566160819926,2,3,0,,,,1,1,1,5,3,3,1,3,2,-0.7496163114597669,-0.04408828192848341,-0.09663668378633711,-0.1753162429044022,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,-0.1628602224491105,-0.10534706953974089,-0.12424624780816479,-0.1312279609759188,0.2540411228251858,0.06604617740985576,0.0,0.0,3.0,2.0,2.0,5.0
1,17,1,0,1,2,2,1,2,0,,,,1,0,1,1,1,4,4,2,5,5,4,-0.17325358185179887,0.9384004312029958,0.5977619990134118,0.5581089884120458,1,2,0,,,,1,1,1,4,4,2,5,5,4,-0.7496163114597669,1.5225836898557683,1.5260100505600687,1.1844970523135,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0.6980904728761511,1.4110302642431123,-0.38029144279094995,-0.3380866375422682,0.20905680416031755,0.19619099639707974,0.0,0.0,2.0,1.0,5.0,4.0
0,16,1,1,1,2,1,1,1,0,,,,0,1,1,1,1,4,5,2,1,1,5,1.9277898552081116,0.6394271495353191,0.33649760127528444,0.34448410507196414,1,1,0,,,,0,1,1,4,5,2,1,1,5,0.06678691299534632,-1.219092260766672,-0.90796005095954,-0.8552228905133533,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0.4401362852941892,-0.9940917340798551,-0.29494304446335495,0.3638693702533188,0.17263714110296757,0.19663221958771274,0.0,0.0,1.0,1.0,1.0,4.0
0,17,0,1,1,2,1,3,2,0,,,,1,1,1,0,0,2,1,1,1,1,3,-0.4358840114842877,0.6394271495353191,0.07523320353715703,0.13085922173188244,3,2,0,,,,1,1,0,2,1,1,1,1,3,-0.3414146992322103,0.3475797110175795,0.3090249998002643,0.16463708090007337,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0.2818398582681195,0.2737472639059724,-0.5085679278034366,-0.18294263011750614,0.31092614337155655,0.09643853206031408,0.0,0.0,2.0,3.0,1.0,2.0
1,18,1,1,1,2,2,1,2,1,,,,0,1,0,1,0,5,5,4,3,5,2,-0.6985144411167765,-1.1544125404707415,-0.9698243874153526,-2.219014495009016,1,2,0,,,,0,0,0,5,5,4,3,5,2,2.515996586360686,-1.610760253712735,-2.1249451017193444,-1.5351295381223045,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,-1.4477504742983698,-1.756944964518128,-1.0646019545382746,0.07563071559043055,0.674280608348011,0.320933134812013,0.0,0.0,2.0,1.0,4.0,5.0
1,17,1,0,1,4,3,2,2,0,,,,1,1,1,1,1,2,5,5,1,4,5,1.1398985663106451,0.3404538678676423,0.33649760127528444,0.34448410507196414,2,2,0,,,,1,1,1,2,5,5,1,4,5,0.8831901374504597,1.1309156969097054,1.1203483669734673,0.8445437285090245,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0.34047852473829704,1.031935930797399,0.004030237204321829,-0.2863719684006809,0.00399330899061764,0.16237239674390672,0.0,0.0,2.0,2.0,2.5,2.0
1,17,0,0,0,4,4,2,2,0,,,,0,1,1,1,0,3,3,3,2,3,4,-0.4358840114842877,-0.25749269546771125,0.07523320353715703,0.34448410507196414,2,2,0,,,,0,1,0,3,3,3,2,3,4,-0.7496163114597669,-0.04408828192848341,-0.09663668378633711,-0.1753162429044022,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0.05407487104713663,-0.10534706953974089,0.6019768005396754,-0.1312279609759188,0.3015456406123536,0.06604617740985576,0.0,0.0,2.0,2.0,2.5,3.0
1,16,1,0,1,4,3,1,1,0,,,,1,0,1,1,0,5,4,5,1,1,3,-0.6985144411167765,-1.4533858221384184,-2.798675171582244,-2.219014495009016,1,1,0,,,,1,1,0,5,4,5,1,1,3,0.6790893313366813,0.7392477039636425,0.7146866833868658,0.8445437285090245,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,-2.1570251629098927,0.7661593719531776,-0.7656286728705977,0.105296024545382,0.6747835700447363,0.0689847189415802,0.0,0.0,1.0,1.0,1.0,5.0
1,16,1,1,1,4,4,1,1,0,,,,1,1,1,1,0,5,3,2,1,2,5,-0.6985144411167765,0.6394271495353191,0.33649760127528444,0.34448410507196414,1,3,0,,,,1,1,0,5,3,3,1,3,5,-0.7496163114597669,1.1309156969097054,0.3090249998002643,0.16463708090007337,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0.4401362852941892,0.5348592592033478,-0.29494304446335495,-0.966278616009632,0.17263714110296757,0.5212239686348632,0.0,0.0,2.0,1.0,1.75,5.0
